train_scores,test_scores
0.956333744352971,0.9561189124078865
0.9722452163278269,0.9673303524285017
0.9768267918695717,0.9740006282624531
0.9776581725003433,0.9733478591177146
0.975712565775717,0.9697052736172098
0.9845515538626145,0.9765693751016471
0.9855884443122284,0.9802089900940982
0.9866556941668985,0.9772741281373206
0.9845993384883244,0.9763027720038527
0.9866565025534235,0.9788514679136858
0.9790243457278749,0.9682994806809295
0.9873968947897512,0.9796431083099221
0.9841791571366877,0.9819660456076953
0.9885863008304465,0.9776829443081725
0.9861329375472906,0.9800879418909215
0.9845502963724643,0.9789242453609946
0.9721585393281841,0.9662060151302829
0.9858801820270885,0.974908861099786
0.9885192945695827,0.982384144616214
0.9887540859447812,0.9778853101693117
0.9896804969026222,0.9854159193982344
0.9892506149126836,0.9832188573792247
0.9884276774300639,0.9820117171690167
0.9885099532141807,0.9777130207022132
0.9897978027694964,0.9851775361269476
0.9903112180337023,0.9839005889774843
0.9894419330569729,0.9805197794991872
0.9904630150589835,0.9801948801808446
0.9880660591911393,0.9817937561405972
0.987231265372817,0.9832674994485994
0.9911609220923774,0.9821880910846884
0.9878215671776388,0.9818721032905061
0.9892762138193137,0.9839852484570069
0.9887987268451153,0.9836328719391699
0.9897954674306458,0.9853286607241654
0.9912078085108371,0.9841319172921443
0.9864677892101598,0.9765845989554208
0.9894453462445236,0.987084973610749
0.9909545140662848,0.9851660254082407
0.9873644695080195,0.983351044987602
0.9893609147630062,0.9831991777633708
0.9903740925412152,0.9852477143797097
0.989451992978175,0.9833959739219098
0.9901543910478199,0.9846409881097988
0.9883078565828891,0.9832545034758657
0.9899240907088724,0.9813674882349316
0.990581758057458,0.9823993684699878
0.9884333361357399,0.9818977239224669
0.9908524777226638,0.9854177759657677
0.9915027797717979,0.985102159485092
0.9900081629074897,0.9846038567591312
0.9902449303386386,0.9826785962270091
0.99107649061086,0.9806025824111763
0.991581283085464,0.981832001431785
0.9880179152825292,0.9822734931912243
0.9909291846218296,0.9845526154952097
0.9903363678367074,0.9834186240458171
0.9872925231072798,0.9786736087439876
0.9889727095894763,0.9840561693367822
0.9905046020546671,0.9822244798083428
0.9885243245301836,0.9805283197098407
0.9922150581211947,0.9816608259052066
0.9895401969301432,0.9841894708856793
0.9898281621745525,0.9847078245410008
0.9893664836479575,0.9843097764618426
0.9903219965207045,0.9839262096094449
0.9903444517019591,0.9825965359420334
0.9906157102915149,0.984847809733018
0.9897573834432379,0.9847167360651611
0.9870797378097108,0.9783457389175914
0.9900333127104948,0.9831609324721831
0.9909295439047295,0.9849306126450073
0.9900067257758893,0.9843584185312173
0.9909423882684073,0.9831802407745303
0.9897819943218931,0.9868250541560749
0.9890429493964407,0.9838716265239634
0.9910631971435572,0.9871447550853241
0.9901849300943263,0.9865792446146546
0.9905181649841449,0.9864890154325319
0.9893952262799632,0.9793352894128865
0.9907364293459398,0.9834264216294574
0.9898576233723586,0.9834204806133506
0.9922031119647673,0.9847464411456952
0.9894263042508198,0.9817566247899294
0.9883080362243392,0.9786884612842546
0.9886515106768099,0.9859743749122771
0.9911355926479221,0.9867106895960183
0.9881551613503575,0.9819341126461212
0.9898951684354164,0.9840372323479415
0.9903672661661137,0.9872490941807004
0.9906609799369244,0.9847107950490543
0.9899595698952547,0.9858989982704216
0.9894263042508197,0.9832515329678124
0.9908959509535727,0.9807414536626735
0.9887896549518884,0.9863029873656867
0.9887797746721363,0.9812612925720219
0.9864041961368466,0.9777033665510397
0.9903475056066097,0.9874258394098788
0.9905149314380443,0.9833606991387753
0.9859861704826104,0.9787148245432288
0.9877137823076165,0.978661355398267
0.9895357058938923,0.9840851317903029
0.9907245730102373,0.9847653781345357
0.9885592647922159,0.9838745970320169
0.9908298428999591,0.9833889189652829
0.9890677399165457,0.9831486791264628
0.9901448700509679,0.9853346017402722
0.9899932526671366,0.9830424834635529
0.9901030135931093,0.9828750210720414
0.990494362492015,0.9844040900925388
0.9883498926821979,0.983677800873478
0.9885909715081475,0.9858455291254601
0.9899334320642743,0.9806679335883516
0.988962110743924,0.980570649449602
0.9896048678521566,0.9851147841443192
0.9892517825821088,0.981018453538655
0.9895476520503197,0.9856479903399078
0.9899639711107806,0.9817751904652632
0.9899833723873845,0.9836295301176098
0.9895130710711876,0.9799305049640903
0.9880418974161093,0.981919260105854
0.9896319937111122,0.9856242262754804
0.9883730664292525,0.9833822353221627
0.9899379231005252,0.9790909651254929
0.9903327750077066,0.9851014168580787
0.9831149611866683,0.975942226588869
0.9904714582071352,0.9831761563259569
0.9888773199795066,0.9826061900932072
0.9902933437094236,0.9856695265232951
0.9899433123440264,0.9844583018645136
0.9871967742144099,0.983206975347011
0.9864487472164556,0.9814157589907997
0.9896833711658227,0.9841211492004507
0.9900621451632259,0.9847278754703614
0.9896264248261609,0.9835522969082208
0.9892676808504369,0.9858217650610328
0.9902537327696903,0.9834720931907786
0.9903219066999793,0.9860048226198247
0.9784412295810546,0.9753492389187053
0.9867708443363721,0.9780594562039433
0.991052239015105,0.9847048540329474
0.990509272732368,0.9809571868100531
0.9904199011109744,0.9832496764002789
0.9885564803497403,0.9841155794978504
0.9896375625960634,0.9846636382337063
0.9858929365700411,0.9830666188414869
0.9899235517845221,0.9864930998811053
0.9920537400990614,0.9857764648132182
0.9899675639397814,0.9827420908366511
0.9899515758507281,0.9827138710101436
0.9870518035642301,0.9833874337112563
0.99020397208803,0.9813908809858523
0.9908932563318222,0.9844315672920328
0.9907414593065409,0.9831375397212624
0.9884052222488091,0.9849577185309947
0.9904125358115231,0.9847828298693496
0.9886161213111526,0.9854044086795275
0.9895789096626261,0.9852116969695619
0.989679688516097,0.9844609010590605
0.9894232503461691,0.9843357684073101
0.9903404097693332,0.9828356618403337
0.9889439669574702,0.9764954837138183
0.9908655915485165,0.981652285694553
0.9906275666272173,0.9816210953599922
0.9908636154925661,0.9858395881093533
0.9908253518637081,0.9848155054579372
0.9905560693301028,0.9846558406500661
0.9900534325528991,0.9831186027324218
0.9897584612919381,0.9822935441205848
0.9889179189472148,0.9804507151869452
0.9887231876153748,0.9798614406518482
0.9895367837425926,0.9839399482091921
0.9874486315273621,0.9782644212596291
0.9885081567996804,0.9794236620274757
0.9887160019573733,0.9825943080609933
0.9903882842157682,0.9829678494487109
0.9894261246093696,0.9832307394114385
0.989641155425064,0.9822081420140489
0.9888592660137778,0.9803560302427425
0.990329541461606,0.9799694928822913
0.988661750239462,0.9783999506895663
0.9890298355705879,0.9825497504401922
0.9902834634296716,0.9858006001911521
0.9909929573365928,0.9860152193980117
0.9849363458485938,0.9815665122745105
0.9897607966307889,0.9793445722505535
0.9906220875629913,0.9803474900320889
0.9898279825331026,0.9788466408380991
0.9899284021036732,0.9831319700186621
0.9870934803806386,0.9848793713810858
0.9903225354450546,0.98642440688237
0.9902690022929435,0.9854857263374898
0.9899990011935378,0.9820904356324323
0.9901064267806599,0.9794615360051567
0.9856016479588061,0.9832396509355986
0.9898067848419982,0.9861455504388554
0.9903437331361589,0.9817139237366616
0.9906417583017703,0.9807815555213948
0.990233433285836,0.9837669161150806
0.9865992867515868,0.9815308661778697
0.9869970129219687,0.9829062114066024
0.9901809779824254,0.9871889413926187
0.9913199047756602,0.9868235689020481
0.9909754422952141,0.983879052794097
0.9900921452853821,0.9817529116548627
0.9901732534000737,0.9826912208862363
0.9892901360316917,0.9852157814181354
0.9904486437429806,0.982065557627485
0.9893587590656059,0.9851831058295478
0.9806573763294365,0.9770104955475799
0.9895313944990914,0.9847902561394831
0.9876015064013434,0.9827406055826244
0.9899982826277377,0.981822718594118
0.9878188725558882,0.9810659816675095
0.9848418544458744,0.9778136466625228
0.9901687623638228,0.9804703948027992
0.9910378676991018,0.9862959324090598
0.9901369658271661,0.9877251180962608
0.9906751716114772,0.9864656226816114
0.9890406140575903,0.9830536228687532
0.9903620565640627,0.9803044176653143
0.9881291133401022,0.9789706595493293
0.990596488656361,0.9870797752216556
0.9885773187579446,0.9842659614680549
0.9894588193532765,0.9783160338370572
0.9885713905900935,0.9809107726217184
0.9900609774938006,0.9862777380472325
0.9911187063516187,0.9856791806744687
0.9897528924069872,0.9859376148751162
0.9903642122614631,0.9852428873041229
0.9904004998343706,0.9830796148142208
0.991124903981645,0.9869850902774528
0.9895498975684452,0.983020575966659
0.985620779773235,0.9799713494498248
0.9888854038447583,0.9856728683448552
0.9893205852574729,0.9865825864362145
0.9838083771838113,0.9828987851364689
0.9902842718161967,0.9875866181582702
0.988045759707285,0.9852618242929634
0.9877868963777817,0.981850195793612
0.9837981376211591,0.9750414200216699
0.988172676391736,0.9806133505028698
0.9863909026695438,0.9833168841449875
0.9857132951200039,0.9773884926973772
0.98443191265689,0.9794039824116216
0.9880418075953842,0.9854066365605677
0.9904579850983825,0.9845541007492364
0.9866249754789421,0.9790545764018385
0.986100422444834,0.9821093726212728
0.9890450152731162,0.9861229003149481
0.9898363358605293,0.9851106996957458
0.9900656481715017,0.9868473329664756
0.9877439620712228,0.9845489023601428
0.9896442093297145,0.982049219833191
0.9895691192035992,0.9846688366227997
0.988011897293953,0.9844241410218992
0.9899273242549732,0.9838994750369643
0.9887610919613325,0.9809653557071999
0.9878980944353545,0.9757948151267181
0.9896054067765065,0.9853906700797804
0.9902995413394499,0.9862112729295374
0.9848341298635226,0.9810373905274954
0.9890485182813918,0.9799609526716377
0.9895432508347938,0.9848667467218587
0.9902479842432891,0.9830759016791539
0.9898903181162654,0.9805097540345069
0.9896711555472202,0.984607569894198
0.989640975783614,0.9825059354464043
0.9898190004606008,0.9826262410225677
0.9841990075169169,0.9805272057693207
0.9894958254919841,0.9852246929422956
0.9900225342234926,0.9834145395972437
0.9884848034111755,0.9830714459170737
0.9894164239710678,0.9842570499438945
0.9889508831532967,0.9780078436265152
0.9852012271666735,0.9801651751003104
0.9901680437980226,0.9850178713190765
0.9903767871629657,0.9852818752223239
0.9901883432818768,0.9863891320992358
0.9898657072376102,0.9834832325959789
0.9903780446531159,0.9871273033505104
0.9891971715812973,0.9856784380474553
0.9905837341134083,0.9851753082459077
0.9872337803531177,0.9777215609128669
0.988597797883249,0.9821372211342737
0.990437056869453,0.981230102237461
0.9871171930520435,0.9828315773917602
0.9899415159295261,0.981534950626443
0.9910563707684559,0.9787118540351752
0.9898667850863105,0.982754715495878
0.9896718741130204,0.9809026037245715
0.9906638542001248,0.9837676587420938
0.9885526180585646,0.9845117710094752
0.986445154387455,0.9809356506266658
0.9893727710987086,0.9861901080596567
0.9897485810121861,0.9824101365616814
0.9889141464767641,0.9800574941833738
0.9873976133555513,0.9794678483347704
0.989223668695178,0.9833399055824015
0.989239387322056,0.9827331793124909
0.9880161188680289,0.98235889529776
0.9899041505079181,0.978232488298055
0.9886989360196197,0.9858867449247013
0.9884224678280127,0.9812583220639683
0.9895394783643432,0.9847516395347887
0.9859425176102513,0.980816830304529
0.9878794117245507,0.9835092245414464
0.9884419589253416,0.9809278530430257
0.9882489341872769,0.9785882066374517
0.9900927740304571,0.9844764962263408
0.9894819931003311,0.9797318522380178
0.9888645654365539,0.9846536127690259
0.9884876776743761,0.9824179341453216
0.9897968147415211,0.9820688994490451
0.9864086871730975,0.9803107299949277
0.9891492971348627,0.9825259863757647
0.9890984586045021,0.9835010556442996
0.9905518477560267,0.9848841984566725
0.9891506444457379,0.9835872003778487
0.9884164498394366,0.9776970542214262
0.9867954552150273,0.9795562209493593
0.9887612716027826,0.984741985383615
0.9892313932775296,0.9823562961032132
0.989879000704913,0.9824684327822297
0.9896441195089896,0.98363509982021
0.9747177114254119,0.9713880664294716
0.9901881636404267,0.9812620351990352
0.9861246740405889,0.979888175224329
0.9869064736311502,0.9823800601676406
0.9897895392627947,0.9840194092996211
0.9888724696603556,0.9830317153718593
0.9889899551686797,0.9807266011224064
0.987526775558128,0.9842429400306408
0.9887085468371966,0.984967743995675
0.9893778010593096,0.9869513007483453
0.9902431339241382,0.9833599565117621
0.9872628822680236,0.9844148581842325
0.9891938482144719,0.9799175089913565
0.9900800194875043,0.9821672975283144
0.9876853989585108,0.9832834659293864
0.9905957700905609,0.985189789472668
0.9894386995108722,0.982225222435356
0.9852885329113915,0.975927374048602
0.9894889991168826,0.9799475853853974
0.9897591798577383,0.9824766016793769
0.990344631343409,0.9821732385444213
0.9877506088048741,0.9783702456090321
0.9902090020486312,0.9826923348267561
0.9892167524993515,0.9849580898445012
0.9895996582501054,0.9829841872430046
0.985285928110366,0.9747439979028213
0.9906737344798768,0.986724799509272
0.9903713979194646,0.984318687986003
0.9893707950427582,0.9859279607239425
0.9866124903981646,0.9807340273925399
0.9895746880885503,0.9828538562021609
0.9884158210943613,0.9844189426328057
0.9895412747788435,0.9850817372422249
0.9889797156060276,0.9789327855716484
0.9878603697308468,0.9833696106629358
0.9889694760433756,0.9838359804273225
0.9902442117728383,0.9822177961652228
0.9878014473352347,0.9800270464758264
0.9886313010136808,0.980174829251484
0.9888191161496944,0.9828104125218796
0.9853504193909293,0.9827272382963839
0.9897492097572613,0.979900799883556
0.9888439066697997,0.9792086715071094
0.9906167881402151,0.9844078032276056
0.989131422810584,0.9794099234277287
0.9891242371525824,0.9840052993863673
0.9876066261826695,0.9798061149393533
0.9899520249543532,0.9815832213823111
0.9895412747788433,0.984745698518682
0.989451992978175,0.9800051389789323
0.9896402572178138,0.9825891096718999
0.9904347215306026,0.98329312008056
0.9897563055945376,0.9795881539109338
0.9895571730471717,0.9833655262143624
0.989510017166537,0.9817072400935414
0.9882476766971267,0.985782405829325
0.9900475043850477,0.983291263513027
0.9858280860065778,0.9776662352003719
0.9873428227132901,0.9826418361898481
0.9897094191760781,0.9786320216312396
0.9897072634786777,0.9844854077505012
0.9884989950857285,0.980788239164515
0.9851431131575865,0.9796007785701606
0.9893359446014511,0.9835289041573002
0.9896535506851165,0.9823986258429744
0.9903688829391639,0.9850858216907983
0.9907137945232352,0.9829114097956958
0.9894031305037649,0.9851652827812273
0.9878071958616358,0.9834965998822194
0.9904349909927777,0.9850598297453309
0.9853107186304711,0.9807993785697152
0.9882352814370743,0.9843068059537893
0.9896765447907212,0.9844813233019276
0.9872074628806872,0.9759841850151235
0.9854343119480965,0.9831705866233568
0.9888661822096042,0.9806835287556318
0.9883536651526484,0.9837238437483059
0.9841599355015338,0.9820507050872178
0.9881898321502147,0.9841404575027979
0.9873104872522833,0.9853316312322187
0.9880443225756848,0.9833970878624299
0.9883762999753531,0.985401438171474
0.9891997763823229,0.9847226770812678
0.9900347498420953,0.9835032835253394
0.9888007029010658,0.9860824271427202
0.99059163833721,0.9873348676007428
0.9901254687743638,0.9790040777649304
0.9878082737103361,0.979586668656907
0.9870645581071827,0.9804941588672266
0.9899771747573582,0.9803240972811682
0.9878801302903509,0.9812371571940877
0.9853258085122742,0.980350831853649
0.9876620455700059,0.9802483493258061
0.9883248326999176,0.9847211918272413
0.985654013441492,0.9835508116541943
0.9908222979590576,0.9832641576270393
0.9879751606174205,0.9806731319774449
0.9895518736243957,0.9861492635739222
0.9875247995021776,0.9816411462893528
0.9867959043186524,0.978979199759983
0.9903717572023647,0.984900907564473
0.9891589977731645,0.9841196639464239
0.9900329534275948,0.9833729524844959
0.9889798952474778,0.9836094791882491
0.9875301887456788,0.9806675622748448
0.9887637865830831,0.9833963452354164
0.9874634519469899,0.9823202786930656
0.9873316849433877,0.9816838473426206
0.9863918008767941,0.9821836353226083
0.9897112155905784,0.9841805593615189
0.9903785835774662,0.9812397563886346
0.989577562351751,0.985676581479922
0.9907364293459399,0.9803779377396363
0.9905048715168421,0.9818977239224668
0.9759614590047433,0.9704107692798968
0.9876625844943561,0.9829671068216974
0.9885701330999432,0.9826774822864892
0.9879844121520973,0.9814254131419732
0.9896923532383246,0.9839295514310051
0.9889572604247729,0.9804770784459194
0.9882332155603987,0.9807459094247537
0.9888827092230077,0.980954958929013
0.9902646908981426,0.9852046420129351
0.988856122288402,0.9775689510616224
0.9912360122184929,0.984169048642812
0.9902451099800885,0.9863081857547801
0.989879719270713,0.9821413055828472
0.9898393897651798,0.9851637975272006
0.9886209716303036,0.9838159294979619
0.9906652913317251,0.984758323177909
0.9892867228441409,0.9815679975285374
0.9906981657170819,0.9787467575048029
0.9894733703107292,0.981151755087552
0.98911238081688,0.9854103496956342
0.9893742082303091,0.9825504930672054
0.9897821739633431,0.9861336684066417
0.9885230670400336,0.9793464288180866
0.9886811515160662,0.9841152081843438
0.9895094782421868,0.9815776516797109
0.9891911535927214,0.9837312700184394
0.9886384866716823,0.9823031982717584
0.9905795125393325,0.9834275355699773
0.9890497757715422,0.9791596581242282
0.9859004815109428,0.9747848423885558
0.9862391954649876,0.9793089261539123
0.9890522907518426,0.9815301235508561
0.9891952853460722,0.9832856938104266
0.9874515956112875,0.976613190095435
0.989824569345552,0.9857890894724453
0.9892811539591898,0.9841018408981034
0.9896659459451692,0.983796249882108
0.9879900708577736,0.9813103059549031
0.9883827670675546,0.9835014269578062
0.9848488604624257,0.9751390754739261
0.9884691746050224,0.9843469078125104
0.9883310303299438,0.9847211918272412
0.9886276183639551,0.9824019676645346
0.9909651129118371,0.9851214677874394
0.9892405549914814,0.9829678494487107
0.9905778059455571,0.9822935441205849
0.9905316380928976,0.9830213185936725
0.9905366680534987,0.9831936080607706
0.9879933044038742,0.9845288514307823
0.9901740617865988,0.9835771749131683
0.9907953517415521,0.9850330951728501
0.9909972687313936,0.9864247781958768
0.9898824138924638,0.9837862244174276
0.9862417104452881,0.9760681018676327
0.9881954010351659,0.9799412730557838
0.9885863008304465,0.9807214027333129
0.9905686442316054,0.9821353645667406
0.9881391732613044,0.9791388645678543
0.9896212152241098,0.9849699718767149
0.9901592413669708,0.9863312071921941
0.9898761264417123,0.9859546952964233
